Site Code,Direction,Posted Speed,Month,Days of Data,Observed Vehicles, 0 to 5 MPH Vehicle Count,5 to 10 MPH Vehicle Count,10 to 15 MPH Vehicle Count,15 to 20 MPH Vehicle Count,20 to 25 MPH Vehicle Count,25 to 30 MPH Vehicle Count,30 to 35 MPH Vehicle Count,35 to 40 MPH Vehicle Count,40 to 45 MPH Vehicle Count,45 to 50 MPH Vehicle Count,50 to 55 MPH Vehicle Count,55 to 60 MPH Vehicle Count,60 to 65 MPH Vehicle Count,65 to 70 MPH Vehicle Count,70 to 75 MPH Vehicle Count,75 to 80 MPH Vehicle Count,80 to 85 MPH Vehicle Count,85 to 90 MPH Vehicle Count,90 to 95 MPH Vehicle Count,Average Speed,Percent >= 5 MPH Over Limit,Percent >= 10 MPH Over Limit,>=5 MPH Over Limit Peak Hour,>=10 MPH Over Limit Peak Hour,85th Percentile Speed
P11,NB,60,Jan,31,"54,215",0,0,0,1,6,26,128,320,753,"1,273","2,537","6,254","18,843","19,193","3,752",835,232,51,11,63,44.4%,9.0%,1600 - 1700,1400 - 1500,69
P11,SB,60,Jan,31,"55,383",0,1,0,0,5,15,37,208,553,"1,127","2,375","6,456","21,859","18,289","3,480",765,157,43,13,63,41.1%,8.0%,1200 - 1300,1200 - 1300,69
P11,NB,60,Feb,28,"58,145",0,3,0,3,2,0,3,7,53,136,687,"3,512","19,214","25,868","6,742","1,439",347,105,24,66,59.4%,14.9%,1600 - 1700,1600 - 1700,70
P11,SB,60,Feb,28,"57,959",0,1,0,1,1,1,5,9,25,97,604,"4,036","23,359","23,548","4,987",983,217,62,23,65,51.5%,10.8%,1100 - 1200,1200 - 1300,69
P11,NB,60,Mar,29,"51,404",1,1,2,0,5,1,6,23,83,278,795,"2,870","15,328","23,224","6,559","1,628",406,139,55,66,62.3%,17.1%,1600 - 1700,1600 - 1700,71
P11,SB,60,Mar,29,"48,470",0,1,0,0,3,2,5,12,34,109,563,"3,343","18,884","19,754","4,488",919,253,73,27,65,52.6%,11.9%,1100 - 1200,1500 - 1600,70
P13,NB,60,Jan,31,"63,357",0,0,7,9,5,49,302,"1,044","2,606","5,486","10,741","18,132","19,888","4,561",397,71,40,13,6,57,8.0%,0.8%,1200 - 1300,1200 - 1300,64
P13,SB,60,Jan,31,"63,776",0,0,3,26,75,132,505,"1,582","3,591","6,985","13,862","20,196","14,620","1,990",151,35,12,8,3,55,3.4%,0.3%,1600 - 1700,1300 - 1400,62
P13,NB,60,Feb,29,"66,624",0,0,8,11,9,19,99,256,917,"3,191","9,211","19,669","25,742","6,711",615,102,41,12,11,59,11.2%,1.2%,0700 - 0800,0700 - 0800,64
P13,SB,60,Feb,29,"67,586",0,0,6,13,51,31,162,483,"1,337","4,349","12,508","24,206","21,002","3,120",235,50,16,6,11,58,5.1%,0.5%,1400 - 1500,1200 - 1300,63
P13,NB,60,Mar,30,"59,465",0,1,12,38,52,30,92,166,563,"2,579","8,150","17,132","23,252","6,492",684,141,47,26,8,59,12.4%,1.5%,0700 - 0800,0700 - 0800,65
P13,SB,60,Mar,30,"61,140",0,1,5,30,88,54,79,245,910,"3,437","10,742","21,129","20,557","3,443",300,71,29,10,10,58,6.3%,0.7%,1500 - 1600,1400 - 1500,64
P14,NB,60,Jan,30,"47,246",0,1,1,1,10,72,168,335,768,"1,553","2,875","6,937","22,104","11,055","1,147",171,33,7,8,62,26.3%,2.9%,1500 - 1600,1200 - 1300,67
P14,SB,60,Jan,31,"48,804",0,0,2,7,28,149,366,813,"1,733","2,724","4,557","12,505","21,833","3,816",215,37,11,3,5,58,8.4%,0.6%,1500 - 1600,1400 - 1500,64
P14,NB,60,Feb,29,"53,197",0,0,2,3,4,12,44,110,227,548,"1,332","5,642","26,791","16,485","1,674",249,49,14,11,63,34.7%,3.8%,1500 - 1600,1500 - 1600,68
P14,SB,60,Feb,29,"52,434",0,0,0,2,2,21,94,249,449,"1,006","2,838","12,592","28,954","5,815",331,55,11,5,10,61,11.9%,0.8%,1600 - 1700,1500 - 1600,65
P14,NB,60,Mar,30,"47,935",0,0,6,18,16,16,28,39,58,192,827,"4,178","24,424","16,056","1,720",253,76,20,8,64,37.8%,4.3%,1700 - 1800,1500 - 1600,68
P14,SB,60,Mar,30,"47,853",0,1,3,14,40,12,37,58,145,561,"2,088","10,577","27,817","5,943",454,63,22,8,10,61,13.6%,1.2%,1600 - 1700,1700 - 1800,65
P15,NB,60,Jan,31,"112,294",0,0,0,3,4,57,216,603,"1,259","2,840","6,212","17,915","48,662","28,032","5,306",930,196,43,16,62,30.7%,5.8%,1500 - 1600,1500 - 1600,68
P15,SB,60,Jan,30,"110,151",0,0,0,0,0,24,147,326,859,"2,163","5,376","17,201","46,709","29,883","6,203","1,011",192,33,24,63,33.9%,6.8%,1600 - 1700,1500 - 1600,68
P15,NB,60,Feb,29,"118,481",0,0,0,0,2,5,47,159,427,"1,083","3,018","13,567","55,167","36,252","7,103","1,316",252,60,23,64,38.0%,7.4%,1600 - 1700,1100 - 1200,69
P15,SB,60,Feb,29,"117,313",0,0,0,1,1,10,55,144,406,956,"2,988","14,534","51,900","36,493","8,077","1,372",264,74,38,64,39.5%,8.4%,1600 - 1700,1600 - 1700,69
P15,NB,60,Mar,30,"100,421",0,0,0,5,1,7,22,46,132,526,"2,117","11,260","47,356","31,039","6,317","1,230",265,62,36,64,38.8%,7.9%,1600 - 1700,1600 - 1700,69
P15,SB,60,Mar,30,"99,500",0,0,0,1,3,5,12,38,114,394,"2,170","12,314","43,911","31,467","7,199","1,437",292,90,53,64,40.7%,9.1%,1700 - 1800,1700 - 1800,69
P17,NB,65,Jan,31,"26,457",0,0,1,14,45,23,51,77,206,591,"1,349","3,407","8,183","8,060","3,297",833,208,64,48,64,16.8%,4.4%,1600 - 1700,1600 - 1700,71
P17,SB,65,Jan,31,"23,171",0,0,5,58,32,15,28,39,91,323,897,"2,211","6,201","8,214","3,767",939,246,65,40,65,21.8%,5.6%,0500 - 0600,0500 - 0600,72
P17,NB,65,Feb,25,"22,984",0,0,2,24,63,24,9,7,49,159,605,"2,396","7,272","7,744","3,449",840,224,78,39,65,20.1%,5.1%,1600 - 1700,1600 - 1700,72
P17,SB,65,Feb,25,"20,271",0,0,12,52,32,22,5,16,28,85,431,"1,319","4,936","7,696","4,064","1,121",310,99,43,67,27.8%,7.8%,0600 - 0700,0500 - 0600,73
P17,NB,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P17,SB,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P18,NB,50,Jan,31,"30,696",0,0,3,9,31,94,197,521,"1,607","5,428","12,375","8,307","1,855",218,35,12,4,0,0,53,34.0%,6.9%,1500 - 1600,1600 - 1700,58
P18,SB,50,Jan,31,"28,876",0,0,4,12,49,150,328,490,913,"3,991","11,505","8,753","2,284",315,62,15,3,0,2,53,39.6%,9.3%,1200 - 1300,1200 - 1300,59
P18,NB,50,Feb,29,"34,261",0,0,1,2,16,55,128,419,"1,261","5,007","13,499","10,684","2,716",401,59,12,1,0,0,54,40.5%,9.3%,1400 - 1500,1400 - 1500,59
P18,SB,50,Feb,29,"32,737",0,1,3,17,26,103,314,497,772,"3,491","12,489","11,226","3,129",547,88,22,7,4,1,54,45.9%,11.6%,1500 - 1600,1400 - 1500,59
P18,NB,50,Mar,30,"31,092",0,0,1,3,16,54,134,317,"1,186","4,663","12,125","9,584","2,473",437,59,28,10,1,1,54,40.5%,9.7%,1400 - 1500,1600 - 1700,59
P18,SB,50,Mar,30,"30,895",0,1,2,9,31,102,227,439,731,"3,514","11,841","10,232","3,100",523,104,26,9,1,3,54,45.3%,12.2%,1400 - 1500,1500 - 1600,59
P19,EB,60,Jan,31,"727,654",152,244,165,132,111,197,413,878,"2,742","10,657","49,592","168,447","268,108","171,055","45,004","7,862","1,331",428,136,62,31.0%,7.5%,1400 - 1500,1300 - 1400,68
P19,WB,60,Jan,31,"762,468",395,"2,487","7,436","13,849","16,692","12,937","9,393","8,344","11,817","22,521","65,475","172,134","239,890","138,036","33,628","5,871","1,110",325,128,58,23.5%,5.4%,1500 - 1600,1300 - 1400,67
P19,EB,60,Feb,26,"660,441",138,276,126,51,21,16,37,127,777,"4,840","30,556","135,269","249,269","176,669","51,102","9,072","1,502",437,156,63,36.2%,9.4%,1400 - 1500,1400 - 1500,69
P19,WB,60,Feb,26,"691,950",267,"1,484","4,831","8,990","11,536","9,426","7,770","6,954","7,792","13,088","42,462","143,336","233,664","150,239","40,944","7,236","1,367",421,143,59,29.0%,7.2%,1500 - 1600,1500 - 1600,68
P19,EB,60,Mar,30,"590,019",150,192,117,44,15,12,25,47,246,"2,122","18,054","105,771","220,147","170,340","57,602","11,956","2,228",720,231,64,41.2%,12.3%,1500 - 1600,1400 - 1500,69
P19,WB,60,Mar,30,"615,232",152,483,"1,072","1,986","3,210","2,707","2,170","2,073","3,372","8,021","30,247","118,905","221,087","157,606","48,999","10,185","2,074",634,249,62,35.7%,10.1%,1500 - 1600,1600 - 1700,69
P20,EB,60,Jan,28,"769,040",224,451,330,218,189,146,149,327,874,"3,409","18,975","97,446","253,853","256,534","108,497","22,461","3,899",838,220,65,51.0%,17.7%,1500 - 1600,1500 - 1600,71
P20,WB,60,Jan,28,"823,943",153,345,332,206,280,495,621,975,"3,043","11,548","53,022","163,787","280,103","213,792","77,246","14,582","2,414",746,253,63,37.5%,11.6%,1400 - 1500,1300 - 1400,69
P20,EB,60,Feb,24,"716,982",187,378,351,175,96,87,114,157,292,"1,571","10,370","67,400","221,344","259,632","123,527","25,917","4,170",935,279,66,57.8%,21.6%,1600 - 1700,1600 - 1700,72
P20,WB,60,Feb,24,"753,919",124,344,501,483,495,595,541,555,"1,647","6,284","35,109","134,180","255,370","212,704","85,119","16,098","2,654",846,270,64,42.1%,13.9%,1500 - 1600,1500 - 1600,70
P20,EB,60,Mar,28,"660,400",173,298,232,173,79,42,61,99,253,"1,013","6,847","53,840","192,887","235,513","128,063","32,744","6,209","1,402",472,67,61.2%,25.6%,1600 - 1700,1600 - 1700,73
P20,WB,60,Mar,30,"740,423",373,"1,128",687,198,83,141,189,243,596,"2,888","22,621","112,690","245,433","217,354","104,363","24,945","4,514","1,500",477,65,47.7%,18.3%,1500 - 1600,1500 - 1600,71
P21,NB,45,Jan,31,"177,743",0,0,2,25,260,"2,221","16,994","57,956","61,708","30,782","6,636",949,154,40,9,2,2,0,3,41,4.4%,0.7%,1900 - 2000,2100 - 2200,47
P21,SB,45,Jan,29,"145,008",0,32,141,600,"1,701","5,512","15,922","36,670","48,371","27,775","6,991","1,081",154,37,15,3,0,2,1,41,5.7%,0.9%,1500 - 1600,0500 - 0600,48
P21,NB,45,Feb,29,"184,224",0,0,0,4,225,"2,618","15,962","59,360","66,126","32,170","6,590",937,163,50,10,6,2,1,0,41,4.2%,0.6%,1900 - 2000,2100 - 2200,47
P21,SB,45,Feb,29,"161,160",1,54,269,775,"1,988","5,587","15,290","35,704","53,134","35,941","10,295","1,755",270,59,12,13,4,6,3,42,7.7%,1.3%,1500 - 1600,0500 - 0600,48
P21,NB,45,Mar,30,"158,958",0,0,3,16,176,"1,682","11,678","47,268","57,394","31,893","7,374","1,157",217,59,16,8,5,2,10,42,5.6%,0.9%,1700 - 1800,2000 - 2100,48
P21,SB,45,Mar,30,"141,366",0,36,144,349,"1,113","3,486","10,564","27,709","47,096","36,489","11,565","2,295",380,75,33,15,7,4,6,43,10.2%,2.0%,1600 - 1700,1800 - 1900,49
P22,NB,60,Jan,30,"17,924",0,1,3,14,61,183,465,800,819,"1,027","1,992","4,179","5,584","2,239",456,76,19,3,3,57,15.6%,3.1%,1500 - 1600,1500 - 1600,65
P22,SB,60,Jan,31,"19,284",0,0,21,68,197,701,719,405,717,"1,536","3,195","4,993","4,973","1,466",222,51,15,2,3,55,9.1%,1.5%,1600 - 1700,1400 - 1500,64
P22,NB,60,Feb,29,"19,618",0,1,0,13,36,118,416,789,741,802,"1,929","4,454","6,978","2,777",447,94,16,4,3,58,17.0%,2.9%,1500 - 1600,0700 - 0800,66
P22,SB,60,Feb,28,"19,318",0,0,10,46,139,620,676,244,418,"1,200","2,765","5,110","5,893","1,873",250,59,12,3,0,56,11.4%,1.7%,1600 - 1700,1600 - 1700,64
P22,NB,60,Mar,18,"11,492",0,0,0,9,23,34,183,461,381,454,"1,076","2,643","4,111","1,750",297,45,15,8,2,59,18.4%,3.2%,1500 - 1600,0700 - 0800,66
P22,SB,60,Mar,30,"15,568",0,0,8,40,104,637,734,217,326,869,"2,088","3,901","4,700","1,601",277,47,13,3,3,56,12.5%,2.2%,1600 - 1700,1600 - 1700,64
P23,NB,60,Jan,31,"47,181",14,34,10,16,47,219,798,"1,644","3,139","4,750","7,118","12,809","14,629","1,797",121,23,7,4,2,55,4.1%,0.3%,1300 - 1400,1400 - 1500,63
P23,SB,60,Jan,31,"48,195",0,1,1,15,72,252,816,"2,018","2,886","2,777","4,021","7,750","15,826","10,404","1,189",131,28,4,4,58,24.4%,2.8%,1200 - 1300,1100 - 1200,67
P23,NB,60,Feb,29,"49,913",1,30,23,7,13,47,193,649,"1,833","3,566","6,087","14,682","19,890","2,655",178,39,14,4,2,58,5.8%,0.5%,1600 - 1700,1000 - 1100,64
P23,SB,60,Feb,29,"50,340",1,0,2,9,25,112,395,"1,460","2,436","1,903","2,243","6,669","18,468","14,634","1,742",196,31,13,1,61,33.0%,3.9%,1600 - 1700,1200 - 1300,68
P23,NB,60,Mar,22,"35,467",6,23,19,2,3,20,86,355,"1,037","2,182","4,071","9,976","15,021","2,409",209,36,7,4,1,58,7.5%,0.7%,1700 - 1800,1400 - 1500,64
P23,SB,60,Mar,30,"44,903",1,0,6,6,30,76,346,"1,241","2,160","1,617","1,647","4,899","16,046","14,520","1,980",244,68,10,6,61,37.5%,5.1%,1400 - 1500,1400 - 1500,68
P24,EB,70,Jan,29,"737,787",0,5,10,37,109,615,"2,515","4,326","5,818","7,803","11,628","28,569","96,768","161,658","268,688","129,895","17,016","1,775",552,70,20.2%,2.6%,1500 - 1600,1400 - 1500,76
P24,WB,70,Jan,31,"803,726",1,95,179,185,330,808,"1,313","2,915","6,029","10,448","17,688","35,900","79,527","169,534","304,676","153,877","17,946","1,855",420,70,21.7%,2.5%,1200 - 1300,0800 - 0900,77
P24,EB,70,Feb,19,"520,514",0,2,83,466,848,908,"1,484","1,683","1,554","1,816","3,375","13,446","60,606","107,167","201,865","108,324","14,977","1,482",428,71,24.1%,3.2%,1600 - 1700,1400 - 1500,77
P24,WB,70,Feb,29,"833,083",0,50,128,310,254,215,175,904,"2,226","3,935","8,941","23,969","66,159","168,274","357,098","177,916","19,859","2,137",533,71,24.1%,2.7%,0700 - 0800,0700 - 0800,77
P24,EB,70,Mar,25,"583,562",0,41,132,127,168,286,259,472,736,"1,132","2,238","14,059","71,700","116,919","224,594","128,273","19,723","2,129",574,71,25.8%,3.8%,1600 - 1700,1700 - 1800,77
P24,WB,70,Mar,30,"730,652",0,0,0,2,2,12,55,203,700,"2,171","6,595","20,164","55,310","133,167","310,894","175,657","22,631","2,531",558,72,27.6%,3.5%,0700 - 0800,0700 - 0800,78
P26,NB,55,Jan,31,"6,240",0,7,54,65,80,167,325,464,768,"1,152","1,378","1,217",482,54,22,5,0,0,0,48,9.0%,1.3%,1500 - 1600,1500 - 1600,58
P26,SB,55,Jan,31,"6,315",1,1,12,56,83,127,197,391,736,"1,112","1,340","1,228",640,237,74,36,31,9,4,51,16.3%,6.2%,1400 - 1500,1400 - 1500,61
P26,NB,55,Feb,29,"6,428",0,1,20,46,61,110,209,309,519,917,"1,490","1,836",737,140,27,4,2,0,0,52,14.2%,2.7%,1500 - 1600,1500 - 1600,60
P26,SB,55,Feb,29,"6,500",0,1,8,30,91,190,221,304,586,889,"1,212","1,578",993,302,75,12,6,2,0,52,21.4%,6.1%,1000 - 1100,1000 - 1100,62
P26,NB,55,Mar,30,"5,655",0,2,10,27,46,66,141,192,290,694,"1,397","1,663",916,165,38,6,0,1,1,53,19.9%,3.7%,1500 - 1600,1500 - 1600,61
P26,SB,55,Mar,30,"5,548",0,1,1,20,54,170,161,167,497,813,"1,062","1,163","1,022",294,90,21,10,2,0,53,25.9%,7.5%,0800 - 0900,1000 - 1100,63
P27,NB,55,Jan,31,"4,581",0,1,0,1,16,41,127,216,407,592,984,"1,329",651,167,36,6,5,2,0,53,18.9%,4.7%,1500 - 1600,1500 - 1600,61
P27,SB,55,Jan,31,"5,323",0,0,4,13,42,38,86,202,325,572,"1,195","1,639",933,211,47,11,3,2,0,54,22.7%,5.1%,1000 - 1100,1500 - 1600,62
P27,NB,55,Feb,29,"5,078",0,0,1,2,6,15,41,84,164,293,857,"1,855","1,274",364,91,21,8,2,0,57,34.7%,9.6%,1400 - 1500,1600 - 1700,64
P27,SB,55,Feb,28,"5,407",0,0,3,5,22,18,42,52,78,240,947,"2,054","1,429",398,83,27,5,2,2,58,36.0%,9.6%,1100 - 1200,1000 - 1100,64
P27,NB,55,Mar,30,"5,067",0,2,1,3,3,4,13,55,101,182,868,"2,207","1,248",278,73,24,3,2,0,58,32.1%,7.5%,0800 - 0900,0700 - 0800,63
P27,SB,55,Mar,30,"5,240",0,1,1,6,16,14,28,31,57,196,955,"2,123","1,433",285,68,19,5,2,0,58,34.6%,7.2%,1600 - 1700,1600 - 1700,64
P28,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,EB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,WB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P28,EB,60,Mar,19,"120,239",0,0,0,0,1,10,39,91,224,570,"1,823","13,651","56,366","38,664","7,460","1,032",198,61,49,64,39.5%,7.3%,1700 - 1800,1600 - 1700,69
P28,WB,60,Mar,19,"120,988",0,0,0,0,4,15,104,336,284,287,"1,161","9,234","53,792","45,120","8,918","1,367",276,54,36,65,46.1%,8.8%,0700 - 0800,1500 - 1600,69
P29,EB,60,Jan,31,"693,568",0,0,1,2,62,394,715,"1,437","2,887","7,805","36,528","156,350","325,243","140,554","18,483","2,484",430,88,105,62,23.4%,3.1%,1500 - 1600,1400 - 1500,67
P29,WB,60,Jan,31,"684,437",0,0,1,5,24,140,370,"1,076","2,563","7,382","32,193","147,622","323,567","143,957","21,653","3,017",571,141,155,62,24.8%,3.7%,1500 - 1600,1400 - 1500,67
P29,EB,60,Feb,29,"711,997",0,0,3,1,10,42,99,191,590,"3,040","26,164","147,914","345,492","162,147","22,570","3,025",468,126,115,63,26.5%,3.7%,1500 - 1600,1400 - 1500,67
P29,WB,60,Feb,29,"700,465",0,2,1,5,24,37,52,183,547,"2,419","20,137","129,948","344,178","170,800","27,168","3,919",678,188,179,63,29.0%,4.6%,1500 - 1600,1500 - 1600,68
P29,EB,60,Mar,30,"656,892",0,1,5,1,3,15,31,109,411,"2,819","22,646","131,800","314,842","155,315","24,029","3,832",719,180,134,63,28.0%,4.4%,1600 - 1700,1600 - 1700,68
P29,WB,60,Mar,30,"640,305",0,3,14,11,27,45,111,99,315,"2,236","17,157","111,969","312,253","161,470","28,714","4,490",897,275,219,63,30.6%,5.4%,1600 - 1700,1700 - 1800,68
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,Jan,31,"2,597,460",503,"3,898","22,742","38,574","43,902","40,929","37,936","51,446","93,332","127,759","248,522","500,781","727,103","514,219","124,736","17,220","2,715",802,341,57,25.4%,5.6%,1500 - 1600,0400 - 0500,68
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,Feb,29,"2,619,541",507,"3,847","14,905","22,401","25,850","27,029","30,373","42,319","87,783","123,431","202,088","448,159","761,480","627,299","171,727","24,907","3,950","1,069",417,59,31.7%,7.7%,1600 - 1700,0400 - 0500,68
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,Mar,30,"2,042,119",388,879,"1,911","3,635","4,597","5,038","6,111","10,304","27,207","41,728","88,990","275,646","613,426","646,143","256,660","48,690","8,059","1,977",730,64,47.1%,15.5%,1700 - 1800,1700 - 1800,70
P30,NB,55,Jan,31,"82,066",0,0,8,60,27,123,405,913,"2,175","4,177","10,929","33,760","23,734","4,869",729,112,27,14,4,58,35.9%,7.0%,1500 - 1600,1500 - 1600,64
P30,SB,55,Jan,31,"81,087",0,0,1,22,47,127,446,"1,346","2,566","5,485","17,446","36,501","15,124","1,729",188,42,8,3,6,56,21.1%,2.4%,1400 - 1500,1400 - 1500,62
P30,NB,55,Feb,29,"85,829",0,0,5,61,42,39,110,307,673,"1,720","7,176","36,348","31,219","6,752","1,131",178,48,14,6,60,45.8%,9.5%,1500 - 1600,1500 - 1600,64
P30,SB,55,Feb,29,"85,067",0,0,4,4,27,41,175,439,922,"2,851","13,956","41,961","21,669","2,655",300,44,15,3,1,58,29.0%,3.5%,1600 - 1700,1600 - 1700,63
P30,NB,55,Mar,30,"74,419",0,0,0,37,48,26,37,87,224,805,"4,957","30,225","29,283","7,063","1,299",232,56,27,13,60,51.0%,11.7%,1500 - 1600,1500 - 1600,64
P30,SB,55,Mar,30,"73,760",0,0,0,3,21,27,39,127,334,"1,523","10,004","35,975","21,930","3,193",471,71,25,16,1,59,34.9%,5.1%,1700 - 1800,1700 - 1800,63
P33,EB,55,Jan,31,"134,762",0,0,10,10,52,238,"1,055","2,223","3,666","11,696","42,713","59,776","12,171",968,133,30,10,8,3,55,9.9%,0.9%,1500 - 1600,1200 - 1300,59
P33,WB,55,Jan,31,"130,138",0,0,2,25,51,115,435,"1,325","3,569","9,420","35,147","61,110","16,672","1,960",231,53,12,9,2,56,14.6%,1.7%,1500 - 1600,1500 - 1600,60
P33,EB,55,Feb,29,"136,072",0,2,3,29,95,298,449,849,"1,460","6,768","38,352","70,617","15,658","1,241",182,42,16,8,3,56,12.6%,1.1%,1500 - 1600,1200 - 1300,60
P33,WB,55,Feb,29,"131,942",0,4,1,7,53,61,196,537,"1,473","4,996","31,945","70,700","19,375","2,226",271,64,20,8,5,57,16.7%,2.0%,0600 - 0700,1400 - 1500,61
P33,EB,55,Mar,30,"131,209",0,51,80,78,51,39,66,209,730,"5,312","34,341","71,814","16,791","1,376",193,46,18,8,6,56,14.1%,1.3%,1600 - 1700,1500 - 1600,60
P33,WB,55,Mar,30,"129,447",0,0,1,8,37,22,63,176,647,"4,209","30,972","71,020","19,610","2,289",298,59,17,9,10,57,17.2%,2.1%,0600 - 0700,1600 - 1700,61
P34,EB,60,Jan,31,"1,162,476",217,891,"1,002","1,701","2,256","2,160","2,854","5,710","11,574","26,157","89,011","339,828","469,289","171,012","32,553","4,711","1,108",327,115,60,18.0%,3.3%,1400 - 1500,1400 - 1500,66
P34,WB,60,Jan,31,"1,109,991",383,"1,261",624,702,"1,756","2,442","2,967","3,786","6,986","12,687","29,523","149,655","516,358","297,114","68,811","11,551","2,381",753,251,63,34.3%,7.5%,1400 - 1500,1400 - 1500,69
P34,EB,60,Feb,28,"1,118,486",204,289,111,33,26,41,71,223,958,"5,893","50,149","307,927","491,220","215,687","37,501","6,438","1,223",371,121,62,23.4%,4.1%,1600 - 1700,1400 - 1500,67
P34,WB,60,Feb,28,"1,068,231",366,562,260,101,116,114,205,445,660,"1,274","7,453","104,837","504,148","347,030","80,976","15,214","3,147","1,016",307,65,41.9%,9.4%,1600 - 1700,1500 - 1600,69
P34,EB,60,Mar,29,"922,248",136,265,105,56,46,41,102,527,"1,332","4,255","31,973","226,094","414,571","195,197","38,772","6,790","1,361",452,173,62,26.3%,5.2%,1600 - 1700,1600 - 1700,68
P34,WB,60,Mar,29,"881,475",259,333,112,23,14,13,50,185,600,"1,330","6,094","77,213","400,432","294,879","79,020","16,043","3,429","1,098",348,65,44.8%,11.3%,1600 - 1700,1600 - 1700,69
P4,NB,60,Jan,31,"2,091,914",561,795,290,81,36,124,426,"2,772","22,547","107,630","332,203","569,384","663,606","336,165","49,226","4,856",810,281,121,60,18.7%,2.6%,1500 - 1600,1500 - 1600,66
P4,SB,60,Jan,31,"2,007,639",521,"1,060","1,954","12,581","40,482","44,303","36,902","34,327","37,807","65,528","170,010","404,691","652,263","400,848","90,506","11,549","1,633",457,217,58,25.2%,5.2%,1200 - 1300,1200 - 1300,67
P4,NB,60,Feb,29,"2,083,152",576,958,577,836,"2,087","2,385","2,500","3,100","10,951","59,790","249,250","533,183","711,838","424,290","71,950","7,189","1,123",357,212,61,24.2%,3.9%,1200 - 1300,1400 - 1500,67
P4,SB,60,Feb,29,"2,008,239",470,"1,203","2,227","11,179","34,092","45,065","42,394","33,958","29,750","38,933","107,969","347,448","686,508","484,105","123,079","16,553","2,351",662,293,60,31.2%,7.1%,1100 - 1200,0900 - 1000,68
P4,NB,60,Mar,30,"1,652,418",439,643,229,79,70,123,227,806,"4,354","31,741","156,777","386,768","574,979","393,203","88,154","11,350","1,736",513,227,62,30.0%,6.2%,1600 - 1700,1500 - 1600,68
P4,SB,60,Mar,30,"1,588,480",391,678,741,"2,689","7,632","9,190","8,544","7,363","7,584","14,927","58,859","242,654","580,502","462,578","150,599","27,691","4,427","1,050",381,63,40.7%,11.6%,1500 - 1600,1500 - 1600,69
P5,NB,60,Jan,31,"2,146,435",691,945,198,22,16,72,491,"4,440","41,225","165,287","397,004","548,515","565,022","319,274","85,020","14,711","2,474",717,311,59,19.7%,4.8%,1400 - 1500,1100 - 1200,67
P5,SB,60,Jan,30,"1,965,981","1,232","13,385","15,784","9,509","6,309","6,482","9,181","18,437","55,824","165,693","413,140","518,567","426,505","231,159","60,714","11,051","2,200",543,266,57,15.6%,3.8%,1500 - 1600,1400 - 1500,65
P5,NB,60,Feb,23,"1,681,255",518,690,171,27,28,78,296,"2,123","18,289","97,784","287,193","435,652","471,640","276,255","74,423","13,045","2,178",618,247,60,21.8%,5.4%,1500 - 1600,1200 - 1300,67
P5,SB,60,Feb,28,"1,934,341","1,069","14,366","19,857","14,308","10,491","9,200","10,298","16,951","47,473","138,230","370,257","504,986","436,533","250,651","72,457","13,583","2,654",701,276,57,17.6%,4.6%,1600 - 1700,1600 - 1700,66
P5,NB,60,Mar,29,"1,646,631",456,636,152,24,33,63,234,"1,457","12,990","70,775","235,181","411,622","480,644","302,448","102,307","22,115","4,036","1,049",409,61,26.3%,7.9%,1400 - 1500,1400 - 1500,68
P5,SB,60,Mar,30,"1,643,986",531,"4,454","5,855","4,360","3,484","2,863","3,632","7,733","27,735","96,674","292,993","450,223","408,187","236,398","77,105","16,952","3,530",949,328,59,20.4%,6.0%,1600 - 1700,1600 - 1700,67
P6,NB,60,Jan,31,"1,830,891",7,"1,327","5,553","10,946","16,193","21,179","29,438","39,625","58,666","104,158","208,016","359,619","466,383","350,997","125,254","25,861","5,360","1,447",862,59,27.8%,8.7%,0400 - 0500,0400 - 0500,68
P6,SB,60,Jan,31,"1,906,786",18,"2,612","9,585","16,419","25,439","37,730","50,433","57,900","68,457","91,223","161,882","312,742","461,685","402,800","163,835","34,268","7,209","1,636",913,58,32.0%,10.9%,2000 - 2100,2200 - 2300,69
P6,NB,60,Feb,29,"1,809,723",7,"1,083","5,454","11,204","17,518","22,436","30,670","40,272","49,203","71,864","153,226","327,966","487,651","400,298","150,178","31,539","6,450","1,703","1,001",60,32.7%,10.5%,0400 - 0500,0400 - 0500,69
P6,SB,60,Feb,29,"1,890,733",19,"1,381","4,765","8,198","13,318","21,223","30,994","43,565","64,743","99,770","158,727","297,499","467,927","435,546","189,988","41,248","8,707","1,992","1,123",60,35.9%,12.9%,2000 - 2100,2200 - 2300,69
