Site Code,Direction,Posted Speed,Month,Days of Data,Observed Vehicles, 0 to 5 MPH Vehicle Count,5 to 10 MPH Vehicle Count,10 to 15 MPH Vehicle Count,15 to 20 MPH Vehicle Count,20 to 25 MPH Vehicle Count,25 to 30 MPH Vehicle Count,30 to 35 MPH Vehicle Count,35 to 40 MPH Vehicle Count,40 to 45 MPH Vehicle Count,45 to 50 MPH Vehicle Count,50 to 55 MPH Vehicle Count,55 to 60 MPH Vehicle Count,60 to 65 MPH Vehicle Count,65 to 70 MPH Vehicle Count,70 to 75 MPH Vehicle Count,75 to 80 MPH Vehicle Count,80 to 85 MPH Vehicle Count,85 to 90 MPH Vehicle Count,90 to 95 MPH Vehicle Count,Average Speed,Percent >= 5 MPH Over Limit,Percent >= 10 MPH Over Limit,>=5 MPH Over Limit Peak Hour,>=10 MPH Over Limit Peak Hour,85th Percentile Speed
P13,SB,60,Jun,30,"70,692",0,2,3,33,86,47,76,221,"1,078","4,514","13,757","25,244","21,182","3,946",355,99,32,8,9,58,6.3%,0.7%,1700 - 1800,1900 - 2000,63
P14,NB,60,Apr,30,"38,162",0,0,4,4,7,9,26,28,44,164,595,"3,195","18,291","13,739","1,688",244,86,22,16,64,41.4%,5.4%,1600 - 1700,1600 - 1700,69
P14,SB,60,Apr,30,"38,536",0,0,1,10,21,20,32,44,135,473,"1,549","7,697","22,424","5,516",457,98,31,15,13,62,15.9%,1.6%,1600 - 1700,1600 - 1700,65
P14,NB,60,May,31,"50,604",0,0,1,5,10,14,10,31,67,185,823,"4,266","24,171","18,139","2,381",357,89,30,25,64,41.5%,5.7%,1500 - 1600,1600 - 1700,69
P14,SB,60,May,31,"50,332",0,0,1,11,12,23,42,50,141,526,"2,095","10,234","29,024","7,412",625,88,22,12,14,62,16.2%,1.5%,1600 - 1700,0600 - 0700,65
P14,NB,60,Jun,30,"57,575",0,0,2,3,13,13,70,53,97,217,916,"4,515","27,368","21,048","2,700",412,103,24,21,64,42.2%,5.7%,1700 - 1800,1700 - 1800,69
P14,SB,60,Jun,30,"57,745",0,0,0,6,21,16,28,79,191,678,"2,379","12,332","32,759","8,386",725,94,26,7,18,62,16.0%,1.5%,1700 - 1800,1600 - 1700,65
P15,NB,60,Apr,30,"77,242",0,0,1,2,2,8,16,22,86,456,"1,804","8,619","36,152","23,783","4,876","1,051",254,73,37,64,38.9%,8.1%,1600 - 1700,1600 - 1700,69
P15,SB,60,Apr,30,"76,491",0,0,2,6,2,4,7,31,78,286,"1,914","9,787","33,597","24,016","5,319","1,060",243,79,60,64,40.2%,8.8%,1600 - 1700,1700 - 1800,69
P15,NB,60,May,31,"101,936",0,0,0,3,1,2,10,29,103,506,"2,017","10,764","46,442","33,002","7,107","1,503",310,95,42,64,41.3%,8.9%,1600 - 1700,1700 - 1800,69
P15,SB,60,May,31,"99,313",0,0,0,1,3,1,14,25,112,363,"2,191","11,774","42,351","32,845","7,672","1,531",286,91,53,64,42.8%,9.7%,1600 - 1700,1700 - 1800,69
P15,NB,60,Jun,30,"115,247",0,1,1,2,1,3,8,28,111,437,"1,965","11,159","51,633","38,664","8,748","1,926",402,107,51,65,43.3%,9.7%,1600 - 1700,1600 - 1700,69
P15,SB,60,Jun,25,"92,403",0,0,2,1,4,9,4,18,81,287,"1,714","9,914","39,152","32,013","7,344","1,359",324,102,75,65,44.6%,10.0%,1700 - 1800,1700 - 1800,69
P17,NB,65,Apr,29,"27,189",0,1,4,31,83,38,8,29,81,247,"1,005","4,186","10,091","7,920","2,681",593,148,24,19,64,12.7%,2.9%,1600 - 1700,1600 - 1700,70
P17,SB,65,Apr,29,"23,594",0,0,4,14,53,60,17,9,19,128,722,"2,051","6,757","8,923","3,720",809,194,71,43,66,20.5%,4.7%,0600 - 0700,0600 - 0700,72
P17,NB,65,May,30,"30,183",0,2,7,37,106,33,13,11,70,233,"1,013","4,236","10,768","9,243","3,402",746,184,51,28,64,14.6%,3.3%,1700 - 1800,1700 - 1800,70
P17,SB,65,May,30,"27,298",0,0,3,13,75,88,25,10,15,135,549,"1,965","7,363","10,618","4,954","1,110",254,72,49,66,23.6%,5.4%,0500 - 0600,0600 - 0700,72
P17,NB,65,Jun,30,"34,396",0,2,11,36,141,52,26,17,73,228,868,"3,694","11,084","11,454","5,071","1,157",330,94,58,65,19.5%,4.8%,1600 - 1700,1600 - 1700,72
P17,SB,65,Jun,30,"30,585",0,0,4,27,90,108,27,12,29,158,854,"2,406","8,075","11,757","5,505","1,114",291,84,44,66,23.0%,5.0%,0500 - 0600,0500 - 0600,72
P18,NB,50,Apr,30,"28,032",0,0,0,1,10,60,109,310,"1,065","4,294","10,760","8,418","2,363",482,105,32,15,5,3,54,40.7%,10.7%,1500 - 1600,1600 - 1700,59
P18,SB,50,Apr,30,"27,208",0,1,5,14,44,93,276,420,792,"3,397","10,178","8,585","2,689",528,136,22,16,7,5,54,44.1%,12.5%,1200 - 1300,1600 - 1700,60
P18,NB,50,May,31,"42,789",0,1,0,5,19,76,144,411,"1,703","7,049","17,581","12,291","2,899",496,80,20,8,6,0,53,36.9%,8.2%,1500 - 1600,1700 - 1800,59
P18,SB,50,May,31,"41,306",0,0,3,22,46,120,355,672,"1,610","6,155","16,672","11,806","3,075",557,147,35,20,2,9,53,37.9%,9.3%,1100 - 1200,1600 - 1700,59
P18,NB,50,Jun,30,"48,426",0,1,1,4,19,75,175,486,"1,985","8,652","20,852","12,935","2,696",442,74,19,4,3,3,53,33.4%,6.7%,1600 - 1700,1600 - 1700,58
P18,SB,50,Jun,30,"46,650",0,1,5,28,55,155,363,751,"1,514","6,879","19,009","13,777","3,377",572,117,30,9,6,2,53,38.3%,8.8%,1500 - 1600,1600 - 1700,59
P19,EB,60,Apr,30,"444,588",85,174,90,30,11,8,13,9,137,"1,105","9,601","69,692","163,133","132,731","51,851","12,384","2,433",822,279,65,45.1%,15.2%,1500 - 1600,1600 - 1700,70
P19,WB,60,Apr,30,"462,577",97,142,74,20,4,12,10,26,98,903,"10,510","74,444","171,524","139,002","50,463","11,667","2,408",834,339,65,44.3%,14.2%,1500 - 1600,1600 - 1700,70
P19,EB,60,May,31,"591,234",159,249,125,50,22,36,33,52,254,"2,005","17,529","107,586","222,334","169,175","56,726","11,622","2,274",723,280,64,40.7%,12.1%,1600 - 1700,1700 - 1800,69
P19,WB,60,May,31,"619,310",154,244,108,34,10,5,16,36,304,"2,830","25,424","129,886","236,550","162,582","48,257","9,861","2,105",647,257,63,36.1%,9.9%,1600 - 1700,0500 - 0600,69
P19,EB,60,Jun,26,"596,109",148,258,136,38,11,12,17,49,331,"2,549","21,378","117,076","225,763","166,062","49,877","9,750","1,817",591,246,64,38.3%,10.4%,1700 - 1800,1700 - 1800,69
P19,WB,60,Jun,26,"623,847",279,563,434,238,163,160,240,268,638,"4,973","37,862","156,092","236,310","138,438","37,343","7,532","1,616",511,187,62,29.8%,7.6%,0500 - 0600,0500 - 0600,68
P20,EB,60,Apr,28,"508,973",177,229,151,105,45,25,23,39,71,408,"3,519","34,754","140,621","175,438","109,084","34,262","7,582","1,851",589,67,64.6%,30.1%,1600 - 1700,1600 - 1700,73
P20,WB,60,Apr,30,"566,530",258,346,143,28,8,9,16,45,192,"1,202","11,144","76,266","195,383","165,556","83,977","24,628","5,016","1,702",611,65,49.7%,20.5%,1500 - 1600,1500 - 1600,72
P20,EB,60,May,29,"692,670",230,319,253,158,54,22,31,55,97,665,"5,682","51,117","200,031","253,416","137,291","34,416","6,629","1,663",541,67,62.6%,26.1%,1600 - 1700,1600 - 1700,73
P20,WB,60,May,27,"676,930",172,295,104,29,11,24,20,76,285,"1,945","17,171","99,326","229,352","200,701","97,790","23,686","4,145","1,332",466,65,48.5%,18.8%,1600 - 1700,1700 - 1800,71
P20,EB,60,Jun,28,"793,682",225,382,303,168,70,21,39,65,191,942,"7,710","63,864","232,121","290,817","152,059","35,918","6,646","1,589",552,67,61.4%,24.8%,1700 - 1800,1700 - 1800,73
P20,WB,60,Jun,28,"837,217",128,221,75,45,36,47,139,272,562,"2,797","22,865","124,567","277,608","254,836","120,489","26,185","4,372","1,469",504,65,48.7%,18.3%,1700 - 1800,1700 - 1800,71
P21,NB,45,Apr,30,"134,004",0,0,0,8,120,"1,134","8,665","35,894","48,297","30,560","7,755","1,250",218,56,17,13,11,1,5,42,7.0%,1.2%,1800 - 1900,2100 - 2200,48
P21,SB,45,Apr,30,"122,334",0,4,36,163,598,"2,276","7,308","21,335","39,793","34,993","12,533","2,617",489,112,41,14,6,6,10,44,12.9%,2.7%,1700 - 1800,1800 - 1900,50
P21,NB,45,May,31,"170,994",0,0,6,28,222,"1,777","12,929","49,285","59,887","36,586","8,745","1,179",249,57,16,8,3,5,12,42,6.0%,0.9%,1800 - 1900,1800 - 1900,48
P21,SB,45,May,31,"155,563",0,30,136,397,"1,485","4,678","11,990","29,452","50,894","40,028","13,234","2,623",413,121,33,20,10,7,12,43,10.6%,2.1%,1800 - 1900,1900 - 2000,49
P21,NB,45,Jun,30,"183,697",0,18,23,35,216,"2,068","14,982","54,978","64,972","36,671","8,287","1,172",196,33,19,7,7,3,10,42,5.3%,0.8%,1800 - 1900,1800 - 1900,48
P21,SB,45,Jun,30,"165,217",0,66,230,676,"1,927","5,216","13,401","32,317","53,589","41,278","13,311","2,583",446,96,38,21,15,3,4,42,10.0%,1.9%,1800 - 1900,1800 - 1900,49
P22,NB,60,Apr,30,"11,226",0,0,1,18,39,57,302,812,653,597,988,"2,156","3,516","1,677",310,72,18,6,4,57,18.6%,3.7%,0700 - 0800,0700 - 0800,66
P22,SB,60,Apr,30,"10,843",0,0,10,44,110,640,758,252,294,680,"1,485","2,468","2,892","1,003",160,32,9,4,2,54,11.2%,1.9%,1600 - 1700,1600 - 1700,64
P22,NB,60,May,31,"12,097",0,0,1,15,45,56,299,788,774,656,994,"2,225","3,770","1,936",389,111,22,8,8,57,20.5%,4.4%,0700 - 0800,0700 - 0800,67
P22,SB,60,May,31,"12,018",0,0,20,53,116,651,818,266,391,740,"1,674","2,741","3,122","1,182",192,37,7,4,4,54,11.9%,2.0%,1600 - 1700,1600 - 1700,64
P22,NB,60,Jun,30,"12,568",0,0,3,11,25,61,317,804,707,596,"1,110","2,345","3,981","2,044",419,91,38,7,9,58,20.8%,4.5%,0700 - 0800,0700 - 0800,67
P22,SB,60,Jun,30,"12,603",0,0,11,38,90,623,734,262,369,793,"1,727","2,982","3,379","1,302",230,46,12,4,1,55,12.7%,2.3%,1600 - 1700,1600 - 1700,64
P23,NB,60,Apr,30,"41,505",6,26,14,4,10,27,117,409,"1,078","2,171","4,068","10,783","18,680","3,652",372,71,10,6,1,59,9.9%,1.1%,1600 - 1700,0700 - 0800,64
P23,SB,60,Apr,30,"40,353",0,0,1,5,33,70,359,"1,009","1,838","1,190","1,291","3,905","13,622","14,099","2,517",322,62,25,5,62,42.2%,7.3%,1300 - 1400,1200 - 1300,69
P23,NB,60,May,31,"53,982",8,49,27,12,13,33,157,493,"1,512","3,025","5,596","14,607","23,475","4,449",430,71,21,3,1,59,9.2%,1.0%,1700 - 1800,1800 - 1900,64
P23,SB,60,May,31,"53,536",2,2,3,4,25,92,405,"1,377","2,401","1,792","2,024","5,689","18,152","18,089","2,972",385,93,27,2,62,40.3%,6.5%,1200 - 1300,1200 - 1300,69
P23,NB,60,Jun,30,"58,255",11,31,22,9,18,29,145,540,"1,732","3,400","6,532","15,807","24,854","4,564",423,96,21,18,3,59,8.8%,1.0%,1700 - 1800,0400 - 0500,64
P23,SB,60,Jun,30,"57,797",2,3,9,8,18,92,423,"1,459","2,612","2,107","2,270","6,369","19,665","19,022","3,201",428,82,21,6,62,39.4%,6.5%,1500 - 1600,1200 - 1300,69
P24,EB,70,Apr,22,"412,295",0,1,0,0,0,4,12,7,24,75,535,"6,813","45,860","75,314","158,060","102,559","19,687","2,603",741,72,30.5%,5.6%,1600 - 1700,1600 - 1700,78
P24,WB,70,Apr,30,"585,567",0,0,0,0,1,2,8,35,222,921,"3,717","13,123","37,681","83,340","227,157","182,802","31,779","3,811",968,73,37.5%,6.2%,1600 - 1700,1700 - 1800,79
P24,EB,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P24,WB,70,May,29,"742,079",0,0,0,0,4,9,13,60,189,910,"4,054","16,032","49,179","115,488","294,570","219,807","36,348","4,346","1,070",73,35.2%,5.6%,1700 - 1800,1700 - 1800,78
P24,EB,70,Jun,30,"942,702",1,2,26,73,179,320,324,394,532,"1,057","3,652","25,917","128,106","212,780","361,362","179,392","24,844","2,906",835,71,22.1%,3.0%,1800 - 1900,1800 - 1900,77
P24,WB,70,Jun,30,"945,419",0,0,0,3,4,16,32,97,364,"1,410","6,317","24,417","72,335","171,750","386,480","243,751","33,843","3,709",891,72,29.8%,4.1%,0600 - 0700,0500 - 0600,78
P26,NB,55,Apr,30,"4,892",0,1,5,10,32,53,129,227,291,548,"1,254","1,471",653,167,42,7,0,2,0,53,17.8%,4.5%,1500 - 1600,1500 - 1600,61
P26,SB,55,Apr,30,"4,892",0,0,5,13,62,126,171,200,481,786,981,978,772,218,65,23,8,2,1,52,22.3%,6.5%,1600 - 1700,1600 - 1700,62
P26,NB,55,May,31,"6,104",0,0,8,18,37,70,170,240,360,727,"1,501","1,776",869,228,74,18,7,1,0,53,19.6%,5.4%,1200 - 1300,1800 - 1900,62
P26,SB,55,May,31,"6,223",1,4,5,17,70,166,228,240,525,"1,042","1,274","1,279","1,002",236,89,21,12,12,0,52,22.0%,5.9%,0800 - 0900,2000 - 2100,62
P26,NB,55,Jun,30,"6,626",0,2,10,35,41,62,191,255,385,756,"1,614","1,945",934,302,62,20,5,6,1,53,20.1%,6.0%,1600 - 1700,1800 - 1900,62
P26,SB,55,Jun,30,"6,731",0,4,6,21,83,162,220,271,550,"1,082","1,418","1,423","1,055",280,88,41,20,5,2,52,22.2%,6.5%,0800 - 0900,0600 - 0700,62
P27,NB,55,Apr,30,"3,310",0,1,0,0,2,3,15,49,77,127,597,"1,298",823,226,55,27,6,2,2,58,34.5%,9.6%,1500 - 1600,0700 - 0800,64
P27,SB,55,Apr,30,"3,984",0,0,0,3,7,18,26,28,36,119,692,"1,650","1,063",250,60,16,10,4,2,58,35.3%,8.6%,1400 - 1500,1200 - 1300,64
P27,NB,55,May,30,"3,549",1,0,2,0,1,6,18,48,96,179,771,"1,358",699,261,77,21,7,4,0,57,30.1%,10.4%,1500 - 1600,1600 - 1700,64
P27,SB,55,May,29,"4,060",0,0,0,1,7,10,34,36,40,169,718,"1,605","1,055",286,67,17,8,4,3,58,35.5%,9.5%,1400 - 1500,1200 - 1300,64
P27,NB,55,Jun,25,"3,222",1,1,0,1,2,3,12,33,67,163,712,"1,201",744,193,69,12,8,0,0,57,31.8%,8.8%,1500 - 1600,1500 - 1600,64
P27,SB,55,Jun,25,"3,905",0,0,0,2,8,8,22,32,53,157,637,"1,556","1,060",257,80,25,5,3,0,58,36.6%,9.5%,1400 - 1500,1000 - 1100,64
P28,EB,60,Apr,30,"199,256",0,0,2,3,2,7,20,111,290,849,"2,845","20,929","90,894","65,951","14,358","2,386",421,99,89,64,41.8%,8.7%,1600 - 1700,1700 - 1800,69
P28,WB,60,Apr,30,"200,930",0,0,2,0,2,14,146,505,400,364,"1,455","13,809","87,852","76,729","16,147","2,759",556,113,77,65,48.0%,9.8%,1500 - 1600,1600 - 1700,69
P28,EB,60,May,31,"261,982",0,0,0,1,0,9,34,115,341,"1,081","4,085","29,749","118,913","86,131","18,110","2,718",457,119,119,64,41.1%,8.2%,1600 - 1700,1600 - 1700,69
P28,WB,60,May,31,"264,325",0,0,0,4,1,18,150,598,530,422,"1,962","18,591","113,117","101,744","22,557","3,686",673,159,113,65,48.8%,10.3%,1200 - 1300,1600 - 1700,69
P28,EB,60,Jun,30,"282,111",0,0,1,1,2,4,18,86,404,"1,043","4,260","34,297","130,406","90,722","17,595","2,577",453,140,102,64,39.6%,7.4%,1600 - 1700,1600 - 1700,69
P28,WB,60,Jun,30,"284,911",0,1,2,3,9,11,154,618,542,412,"2,018","20,198","126,069","109,156","21,635","3,216",595,165,107,65,47.3%,9.0%,1500 - 1600,1500 - 1600,69
P29,EB,60,Apr,30,"542,773",0,1,0,0,1,10,9,42,136,"1,258","13,143","95,636","262,760","138,826","25,006","4,487",980,275,203,63,31.3%,5.7%,1600 - 1700,1600 - 1700,68
P29,WB,60,Apr,30,"525,691",0,5,14,13,15,14,22,72,168,"1,254","10,755","82,456","254,578","141,659","27,919","5,018","1,150",312,267,64,33.5%,6.6%,1600 - 1700,1600 - 1700,68
P29,EB,60,May,31,"662,778",0,0,1,2,12,49,50,82,326,"2,239","19,806","121,103","309,539","170,316","32,045","5,660","1,088",272,188,63,31.6%,5.9%,1600 - 1700,1700 - 1800,68
P29,WB,60,May,31,"645,768",0,0,1,4,11,46,46,89,320,"1,961","14,889","102,153","304,578","177,186","36,074","6,392","1,360",374,284,64,34.3%,6.9%,1600 - 1700,1700 - 1800,68
P29,EB,60,Jun,30,"710,996",0,0,0,0,3,29,123,273,386,"2,149","19,836","124,950","327,231","190,370","37,288","6,638","1,240",292,188,63,33.2%,6.4%,1600 - 1700,1700 - 1800,68
P29,WB,60,Jun,30,"700,486",0,0,15,82,112,133,131,150,405,"2,200","16,999","111,909","323,400","195,936","40,211","6,729","1,446",345,283,64,35.0%,7.0%,1600 - 1700,1700 - 1800,69
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,NB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P3,NB,60,Jun,29,"2,025,170",372,"2,176","3,282","5,306","9,668","14,192","17,179","19,544","29,809","50,598","129,481","295,603","670,904","575,547","160,884","28,828","9,266","2,017",514,62,38.4%,10.0%,1800 - 1900,1800 - 1900,69
P3,SB,60,Jun,27,"2,003,565",402,"1,220",680,256,269,338,469,852,"4,177","15,629","61,750","234,063","571,000","678,902","342,534","74,999","12,305","2,857",863,66,55.5%,21.6%,0500 - 0600,0500 - 0600,72
P30,NB,55,Apr,27,"61,118",0,0,0,17,52,13,19,54,94,435,"3,393","22,768","25,495","7,032","1,339",271,92,28,16,61,56.1%,14.4%,1600 - 1700,1600 - 1700,65
P30,SB,55,Apr,29,"64,052",0,2,1,24,26,21,29,82,231,"1,303","8,482","29,968","20,073","3,182",473,103,29,11,12,59,37.3%,5.9%,1700 - 1800,1500 - 1600,63
P30,NB,55,May,23,"71,331",0,1,3,30,23,23,37,46,176,665,"4,750","28,318","28,430","7,167","1,309",248,77,20,8,60,52.2%,12.4%,1600 - 1700,1600 - 1700,65
P30,SB,55,May,29,"90,648",0,0,2,21,20,22,49,96,324,"2,098","13,551","43,977","25,925","3,887",496,113,41,15,11,58,33.6%,5.0%,1600 - 1700,1600 - 1700,63
P30,NB,55,Jun,27,"90,030",0,0,2,38,51,38,63,112,226,878,"6,122","35,743","35,891","8,960","1,463",282,78,25,58,60,51.9%,12.1%,1600 - 1700,1700 - 1800,65
P30,SB,55,Jun,29,"95,808",0,0,9,25,28,34,63,182,431,"2,198","14,738","47,132","26,620","3,725",467,104,28,13,11,58,32.3%,4.5%,1700 - 1800,1700 - 1800,63
P33,EB,55,Apr,30,"118,688",0,0,8,14,14,10,24,63,392,"3,867","28,313","65,701","18,190","1,736",242,67,31,10,6,57,17.1%,1.8%,1700 - 1800,1700 - 1800,61
P33,WB,55,Apr,30,"120,628",0,0,1,4,38,17,26,39,315,"3,385","26,959","66,802","20,114","2,469",326,88,28,12,5,57,19.1%,2.4%,1600 - 1700,1700 - 1800,61
P33,EB,55,May,31,"143,240",0,2,22,23,24,39,43,164,658,"6,005","38,819","76,668","18,786","1,659",220,63,26,10,9,56,14.5%,1.4%,1700 - 1800,1700 - 1800,60
P33,WB,55,May,31,"144,719",0,3,6,13,37,25,49,103,571,"4,351","33,568","79,606","23,181","2,728",348,72,33,9,16,57,18.2%,2.2%,1600 - 1700,1700 - 1800,61
P33,EB,55,Jun,30,"165,067",0,0,9,33,25,30,48,150,697,"7,198","48,068","87,261","19,592","1,644",217,42,30,12,11,56,13.1%,1.2%,1700 - 1800,1800 - 1900,60
P33,WB,55,Jun,30,"164,783",0,0,1,9,36,40,49,87,712,"5,837","41,912","89,501","23,568","2,597",310,73,25,12,14,57,16.1%,1.8%,0600 - 0700,1800 - 1900,60
P34,EB,60,Apr,30,"680,757",87,119,23,8,4,8,16,54,236,"1,770","17,018","146,128","310,830","158,375","36,830","6,953","1,574",517,207,63,30.0%,6.8%,1600 - 1700,1600 - 1700,68
P34,WB,60,Apr,30,"655,598",165,190,61,7,4,9,14,21,96,466,"3,672","50,901","270,353","236,981","70,007","17,224","3,704","1,271",452,66,50.3%,14.1%,1700 - 1800,1700 - 1800,70
P34,EB,60,May,31,"850,046",134,160,36,10,26,45,89,165,355,"2,420","22,947","183,329","391,437","190,540","47,330","8,129","2,036",617,241,63,29.3%,6.9%,1600 - 1700,1600 - 1700,68
P34,WB,60,May,31,"815,045",207,312,101,21,14,13,24,51,121,632,"4,733","65,590","334,422","297,278","85,022","20,075","4,221","1,563",645,65,50.2%,13.7%,1600 - 1700,1700 - 1800,70
P34,EB,60,Jun,30,"928,956",156,186,51,9,6,7,22,75,351,"2,491","26,017","205,754","437,753","198,740","46,815","7,708","1,950",614,251,63,27.6%,6.2%,1600 - 1700,1600 - 1700,68
P34,WB,60,Jun,30,"891,870",260,327,99,15,6,7,17,43,112,578,"4,986","74,323","366,689","331,074","86,317","20,800","4,079","1,572",566,65,49.8%,12.7%,1700 - 1800,1700 - 1800,70
P4,NB,60,Apr,30,"1,186,922",302,367,119,36,25,48,69,247,"1,534","12,022","72,040","234,430","429,000","325,796","92,249","15,199","2,479",667,293,63,36.8%,9.3%,1600 - 1700,1700 - 1800,69
P4,SB,60,Apr,30,"1,148,121",243,339,124,33,5,9,16,41,186,"1,587","15,615","124,464","426,938","387,035","149,909","33,432","6,118","1,487",540,65,50.4%,16.7%,1600 - 1700,1700 - 1800,71
P4,NB,60,May,31,"1,582,052",437,549,253,161,151,159,166,476,"2,398","18,386","109,730","338,426","573,912","417,503","102,389","13,987","2,139",580,250,63,33.9%,7.5%,1600 - 1700,1600 - 1700,69
P4,SB,60,May,31,"1,518,871",368,672,422,396,455,521,628,993,"2,108","7,154","41,100","213,465","574,688","478,061","160,641","30,423","4,982","1,302",492,64,44.5%,13.0%,1600 - 1700,1700 - 1800,70
P4,NB,60,Jun,30,"1,887,351",480,756,276,194,122,198,377,776,"3,869","26,814","156,387","429,660","674,531","473,947","103,572","12,674","1,839",616,263,62,31.4%,6.3%,1700 - 1800,1700 - 1800,68
P4,SB,60,Jun,30,"1,827,477",434,877,999,"2,656","5,561","7,433","9,162","10,119","11,991","23,260","84,997","308,953","668,917","512,003","148,892","25,297","4,209","1,207",510,63,37.9%,9.9%,1800 - 1900,1800 - 1900,69
P5,NB,60,Apr,30,"1,308,554",350,429,110,23,14,22,71,381,"3,577","24,970","126,041","301,772","419,707","285,216","111,452","27,146","5,356","1,347",570,62,32.9%,11.1%,1500 - 1600,1500 - 1600,69
P5,SB,60,Apr,30,"1,283,749",378,440,132,76,68,89,206,"1,056","8,464","44,394","171,532","346,327","373,676","226,984","82,554","20,971","4,711","1,212",479,61,26.2%,8.6%,0500 - 0600,0500 - 0600,68
P5,NB,60,May,28,"1,438,821",376,752,394,236,260,306,312,"1,002","5,730","33,359","154,334","339,483","450,855","306,744","112,959","25,530","4,634","1,104",451,62,31.4%,10.1%,1500 - 1600,1700 - 1800,69
P5,SB,60,May,31,"1,563,675",939,"1,156",482,309,248,294,492,"1,775","11,886","59,885","221,721","423,171","432,957","269,925","104,658","26,480","5,387","1,408",502,61,26.1%,8.9%,1500 - 1600,1500 - 1600,68
P5,NB,60,Jun,25,"1,540,356",437,600,127,34,37,56,146,683,"6,312","43,679","189,075","375,731","472,295","314,935","107,831","22,679","4,202","1,047",450,62,29.3%,8.8%,1600 - 1700,1800 - 1900,68
P5,SB,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6,NB,60,Apr,30,"1,195,953",2,176,257,238,157,165,256,347,"1,100","5,226","31,145","141,770","343,868","383,905","205,045","60,356","14,946","4,338","2,656",66,56.1%,24.0%,1700 - 1800,1700 - 1800,73
P6,SB,60,Apr,30,"1,233,286",0,0,0,9,14,38,77,249,747,"4,127","24,374","120,696","316,007","389,572","257,212","86,907","23,970","6,002","3,285",67,62.2%,30.6%,1700 - 1800,1700 - 1800,74
P6,NB,60,May,31,"1,498,739",2,31,65,115,184,274,598,"1,668","5,672","18,046","71,575","233,199","445,519","435,561","211,469","55,905","12,919","3,665","2,272",65,48.2%,19.1%,1700 - 1800,0400 - 0500,71
P6,SB,60,May,31,"1,519,758",14,346,908,"1,546","2,292","3,197","4,101","5,874","10,080","23,158","61,743","184,972","391,420","446,705","271,666","82,877","20,888","5,090","2,881",65,54.6%,25.2%,1800 - 1900,1800 - 1900,73
P6,NB,60,Jun,30,"1,698,591",9,525,"1,300","1,399","1,239","1,132","1,904","4,223","11,061","32,507","108,813","295,723","499,293","458,207","210,867","52,964","12,008","3,357","2,060",64,43.5%,16.6%,1800 - 1900,0400 - 0500,71
P6,SB,60,Jun,30,"1,703,028",54,"1,001","2,247","3,669","5,500","8,214","11,813","16,493","24,695","46,068","96,780","220,582","417,473","462,920","275,129","82,186","20,443","4,989","2,772",64,49.8%,22.6%,1900 - 2000,1900 - 2000,72
P7C,NB,70,Apr,30,"76,794",0,0,0,1,3,5,2,13,12,42,121,"1,757","18,154","15,202","19,421","16,589","3,869","1,072",531,71,28.7%,7.1%,1600 - 1700,1600 - 1700,78
P7C,SB,70,Apr,30,"71,674",0,0,0,0,2,6,2,9,12,15,72,744,"14,482","16,857","18,558","15,900","3,734",889,392,71,29.2%,7.0%,1300 - 1400,1500 - 1600,78
P7C,NB,70,May,27,"97,619",0,0,0,0,1,1,4,5,9,28,118,"1,106","13,419","16,806","23,354","30,202","9,244","2,316","1,006",73,43.8%,12.9%,1400 - 1500,1700 - 1800,80
P7C,SB,70,May,30,"105,305",0,0,0,3,1,3,11,11,27,35,114,899,"14,980","19,964","30,789","29,208","7,171","1,556",533,72,36.5%,8.8%,1400 - 1500,1400 - 1500,79
P7C,NB,70,Jun,30,"139,885",0,0,0,0,5,4,7,7,7,38,120,809,"12,627","24,253","29,652","49,709","16,782","4,123","1,742",74,51.7%,16.2%,1400 - 1500,1400 - 1500,80
P7C,SB,70,Jun,30,"132,437",0,1,6,3,4,2,7,10,21,59,155,959,"16,238","23,881","38,914","39,065","10,178","2,237",697,73,39.4%,9.9%,1300 - 1400,1400 - 1500,79
P8,NB,70,Apr,30,"478,651",64,44,23,6,5,8,8,21,30,122,696,"10,402","88,845","87,031","128,467","122,086","32,359","7,109","1,325",72,34.0%,8.5%,1600 - 1700,1600 - 1700,79
P8,SB,70,Apr,30,"475,758",57,39,14,6,2,6,21,82,449,"2,370","10,386","38,859","91,747","81,977","137,064","91,284","17,277","3,453",665,69,23.7%,4.5%,1600 - 1700,1600 - 1700,77
P8,NB,70,May,31,"649,681",94,98,34,18,3,7,8,10,23,109,812,"11,660","96,096","108,558","188,368","181,348","50,215","10,535","1,685",72,37.5%,9.6%,1600 - 1700,1700 - 1800,79
P8,SB,70,May,31,"642,232",120,113,39,17,11,13,27,125,655,"3,229","13,208","43,269","98,725","119,489","201,269","133,258","23,758","4,200",707,70,25.2%,4.5%,1600 - 1700,1700 - 1800,77
